Player Name,Team_x,Player Type,Runs,FBalls,Dismissals,StrikeRate,Economy,Runs Conceded,Balls Bowled,Wickets,Catches,Stumpings,RunOuts,Extras,Fours,Sixes,Overs,Maidens,Score
Tawhid Hridoy,BAN,BAT,15.551724137931034,30.620689655172413,0.6896551724137931,37.65228713171738,0.41379310344827586,0.06896551724137931,0.034482758620689655,0.0,0.1724137931034483,0.0,0.034482758620689655,0.0,1.6206896551724137,0.6896551724137931,0.0,0.0,17.344827586206897
Tayyab Tahir,PAK,BAT,5.125,9.5,0.25,20.89025198938992,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.375,0.125,0.0,0.0,7.375
Temba Bavuma,SA,BAT,13.301587301587302,30.126984126984127,0.6190476190476191,24.311022400993867,0.05662805662805663,0.3492063492063492,0.5873015873015873,0.0,0.42857142857142855,0.0,0.0,0.0,2.6507936507936507,0.38095238095238093,0.09523809523809523,0.0,16.92063492063492
Tom Banton,ENG,BAT,7.96875,22.5625,0.6875,22.51407715149169,0.0,0.0,0.0,0.0,0.4375,0.03125,0.0,0.0,2.0,0.40625,0.0,0.0,10.40625
Tom Latham,NZ,WK,10.264462809917354,21.40495867768595,0.5371900826446281,24.74376648711493,0.0,0.0,0.0,0.0,0.5330578512396694,0.06611570247933884,0.05785123966942149,0.0,1.512396694214876,0.23553719008264462,0.0,0.0,14.71900826446281
Tony de Zorzi,SA,BAT,15.7,41.9,0.9,36.41854612376351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.5,0.0,0.0,16.8
Travis Head,AUS,BAT,9.985915492957746,23.08450704225352,0.5140845070422535,22.10494796194192,1.8098603286616637,8.661971830985916,9.049295774647888,0.20422535211267606,0.14788732394366197,0.0,0.0,0.2676056338028169,2.5704225352112675,0.5422535211267606,1.471830985915493,0.0,17.183098591549296
Tristan Stubbs,SA,BAT,14.666666666666666,25.77777777777778,0.4444444444444444,30.084549701589285,0.8333333333333334,1.6666666666666667,1.3333333333333333,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,1.2222222222222223,0.7777777777777778,0.2222222222222222,0.0,17.666666666666668
Usman Khan,PAK,WK,0.0,1.0,0.5,0.0,1.7272727272727275,9.5,16.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2.5,0.0,1.5
Virat Kohli,IND,BAT,16.81263616557734,32.891067538126364,0.5206971677559913,26.522504954586896,0.7087989050594526,1.4836601307189543,1.4618736383442266,0.015250544662309368,0.32679738562091504,0.0,0.037037037037037035,0.04139433551198257,2.832244008714597,0.3355119825708061,0.23311546840958605,0.0,20.904139433551197
Washington Sundar,IND,ALL,4.25,10.0,0.3409090909090909,16.03833400336068,2.3443593156987346,17.204545454545453,21.818181818181817,0.6136363636363636,0.11363636363636363,0.0,0.0,0.5454545454545454,0.6363636363636364,0.22727272727272727,3.590909090909091,0.0,20.522727272727273
Will Young,NZ,BAT,13.40983606557377,32.78688524590164,0.6557377049180327,24.728504149307604,0.0,0.0,0.0,0.0,0.36065573770491804,0.0,0.0,0.0,3.2131147540983607,0.5245901639344263,0.0,0.0,16.901639344262296
William O'Rourke,NZ,BOWL,0.45454545454545453,1.3636363636363635,0.09090909090909091,8.636363636363637,4.317111305502647,34.27272727272727,35.90909090909091,0.9090909090909091,0.0,0.0,0.0,3.090909090909091,0.0,0.0,5.7272727272727275,0.0,24.09090909090909
