Credits,Player Type,Player Name,Team_x,MatchID,Stadium,Runs,Balls,Dismissals,StrikeRate,Economy,Runs Conceded,Balls Bowled,Wickets,Catches,Stumpings,RunOuts,Extras
9.0,BAT,Virat Kohli,IND,3424.0,"Vidarbha Cricket Association Stadium, Jamtha",0,0,0,0.0,0.0,0,0,0,2,0,0,0
9.0,BAT,Virat Kohli,IND,3428.0,M Chinnaswamy Stadium,0,3,1,0.0,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3428.0,M Chinnaswamy Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,3436.0,Nehru Stadium,86,89,1,96.62921348314607,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3437.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,99,102,1,97.05882352941175,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3439.0,Green Park,19,18,1,105.55555555555556,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3442.0,New Wanderers Stadium,31,38,1,81.57894736842105,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3442.0,New Wanderers Stadium,0,0,0,0.0,7.5,15,12,1,0,0,0,0
9.0,BAT,Virat Kohli,IND,3443.0,Kingsmead,0,6,1,0.0,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3443.0,Kingsmead,0,0,0,0.0,5.666666666666666,17,18,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3444.0,SuperSport Park,0,0,0,0.0,7.333333333333334,22,18,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3456.0,McLean Park,123,113,1,108.84955752212387,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3456.0,McLean Park,0,0,0,0.0,4.333333333333333,13,18,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3458.0,Seddon Park,78,69,1,113.04347826086956,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3458.0,Seddon Park,0,0,0,0.0,6.0,12,12,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3462.0,Eden Park,6,20,1,30.0,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3462.0,Eden Park,0,0,0,0.0,0.0,0,0,0,0,0,1,0
9.0,BAT,Virat Kohli,IND,3465.0,Seddon Park,2,11,1,18.181818181818183,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3467.0,Westpac Stadium,82,78,1,105.12820512820514,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3467.0,Westpac Stadium,0,0,0,0.0,5.142857142857142,36,42,1,0,0,0,0
9.0,BAT,Virat Kohli,IND,3474.0,Khan Shaheb Osman Ali Stadium,136,129,1,105.4263565891473,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3474.0,Khan Shaheb Osman Ali Stadium,0,0,0,0.0,5.142857142857142,6,7,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3476.0,Khan Shaheb Osman Ali Stadium,48,52,1,92.3076923076923,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3479.0,Shere Bangla National Stadium,5,11,1,45.45454545454545,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3520.0,Trent Bridge,40,50,1,80.0,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3523.0,Edgbaston,1,3,0,33.33333333333333,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3525.0,Headingley,13,22,1,59.09090909090909,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3531.0,Nehru Stadium,2,5,1,40.0,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3531.0,Nehru Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,3533.0,Feroz Shah Kotla,62,80,1,77.5,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3533.0,Feroz Shah Kotla,0,0,0,0.0,10.0,20,12,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3533.0,Feroz Shah Kotla,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,3535.0,Himachal Pradesh Cricket Association Stadium,127,115,1,110.43478260869566,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3535.0,Himachal Pradesh Cricket Association Stadium,0,0,0,0.0,14.0,14,6,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3539.0,Barabati Stadium,22,22,1,100.0,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3539.0,Barabati Stadium,0,0,0,0.0,7.199999999999999,6,5,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3539.0,Barabati Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,3540.0,"Sardar Patel Stadium, Motera",49,44,1,111.36363636363636,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3543.0,"Rajiv Gandhi International Stadium, Uppal",53,61,1,86.88524590163934,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3543.0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,3544.0,Eden Gardens,66,65,1,101.53846153846152,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3544.0,Eden Gardens,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,3547.0,JSCA International Stadium Complex,139,130,0,106.92307692307692,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3582.0,Melbourne Cricket Ground,9,17,1,52.94117647058824,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3586.0,"Brisbane Cricket Ground, Woolloongabba",4,8,1,50.0,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3586.0,"Brisbane Cricket Ground, Woolloongabba",0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,3592.0,Sydney Cricket Ground,3,9,0,33.33333333333333,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3595.0,Western Australia Cricket Association Ground,8,19,1,42.10526315789473,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3602.0,Adelaide Oval,107,127,1,84.25196850393701,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3602.0,Adelaide Oval,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,3610.0,Melbourne Cricket Ground,46,60,1,76.66666666666667,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3610.0,Melbourne Cricket Ground,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,3618.0,Western Australia Cricket Association Ground,33,41,0,80.48780487804879,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3625.0,Western Australia Cricket Association Ground,33,39,1,84.61538461538461,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3625.0,Western Australia Cricket Association Ground,0,0,0,0.0,0.0,0,0,0,2,0,1,0
9.0,BAT,Virat Kohli,IND,3631.0,Seddon Park,44,44,0,100.0,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3631.0,Seddon Park,0,0,0,0.0,0.0,0,0,0,0,0,1,0
9.0,BAT,Virat Kohli,IND,3636.0,Eden Park,38,52,1,73.07692307692307,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3641.0,Melbourne Cricket Ground,3,9,1,33.33333333333333,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3645.0,Sydney Cricket Ground,1,13,1,7.6923076923076925,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3645.0,Sydney Cricket Ground,0,0,0,0.0,7.0,7,6,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3645.0,Sydney Cricket Ground,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,3658.0,Shere Bangla National Stadium,1,4,1,25.0,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3658.0,Shere Bangla National Stadium,0,0,0,0.0,5.538461538461538,12,13,0,0,0,0,2
9.0,BAT,Virat Kohli,IND,3658.0,Shere Bangla National Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,3660.0,Shere Bangla National Stadium,23,30,1,76.66666666666667,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3661.0,Shere Bangla National Stadium,25,37,1,67.56756756756756,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,2756.0,R Premadasa Stadium,31,47,1,65.95744680851064,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,2755.0,R Premadasa Stadium,54,66,1,81.81818181818183,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,2755.0,R Premadasa Stadium,0,0,0,0.0,0.0,0,0,0,0,0,1,0
9.0,BAT,Virat Kohli,IND,2750.0,R Premadasa Stadium,25,41,1,60.97560975609756,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,2745.0,Rangiri Dambulla International Stadium,37,69,1,53.62318840579711,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,2745.0,Rangiri Dambulla International Stadium,0,0,0,0.0,0.0,0,0,0,3,0,0,0
9.0,BAT,Virat Kohli,IND,2742.0,Rangiri Dambulla International Stadium,12,22,1,54.54545454545454,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3689.0,Green Park,11,19,1,57.89473684210527,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3689.0,Green Park,0,0,0,0.0,3.0,1,2,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3692.0,Holkar Cricket Stadium,12,18,1,66.66666666666666,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3692.0,Holkar Cricket Stadium,0,0,0,0.0,0.0,0,0,0,3,0,0,0
9.0,BAT,Virat Kohli,IND,3695.0,Saurashtra Cricket Association Stadium,77,103,1,74.75728155339806,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3698.0,"MA Chidambaram Stadium, Chepauk",138,142,1,97.1830985915493,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3700.0,Wankhede Stadium,7,7,1,100.0,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3700.0,Wankhede Stadium,0,0,0,0.0,7.0,14,12,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3700.0,Wankhede Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,3723.0,Western Australia Cricket Association Ground,91,99,1,91.91919191919192,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3723.0,Western Australia Cricket Association Ground,0,0,0,0.0,6.5,13,12,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3723.0,Western Australia Cricket Association Ground,0,0,0,0.0,0.0,0,0,0,2,0,0,0
9.0,BAT,Virat Kohli,IND,3724.0,"Brisbane Cricket Ground, Woolloongabba",59,68,1,86.76470588235294,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3724.0,"Brisbane Cricket Ground, Woolloongabba",0,0,0,0.0,7.0,7,6,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3724.0,"Brisbane Cricket Ground, Woolloongabba",0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,3725.0,Melbourne Cricket Ground,117,119,1,98.31932773109244,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3726.0,Manuka Oval,106,95,1,111.57894736842104,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3726.0,Manuka Oval,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,3727.0,Sydney Cricket Ground,8,13,1,61.53846153846154,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3796.0,Himachal Pradesh Cricket Association Stadium,85,81,0,104.93827160493828,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3798.0,"Punjab Cricket Association Stadium, Mohali",154,135,0,114.07407407407408,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3798.0,"Punjab Cricket Association Stadium, Mohali",0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,3799.0,JSCA International Stadium Complex,45,51,1,88.23529411764706,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3799.0,JSCA International Stadium Complex,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,3780.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,65,76,1,85.52631578947368,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3819.0,Maharashtra Cricket Association Stadium,122,106,1,115.09433962264151,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3821.0,Barabati Stadium,8,5,1,160.0,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3821.0,Barabati Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,3824.0,Eden Gardens,55,66,1,83.33333333333334,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3878.0,Edgbaston,81,68,0,119.11764705882352,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3882.0,Kennington Oval,0,5,1,0.0,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3882.0,Kennington Oval,0,0,0,0.0,6.0,18,18,1,0,0,0,1
9.0,BAT,Virat Kohli,IND,3886.0,Kennington Oval,76,102,0,74.50980392156863,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3886.0,Kennington Oval,0,0,0,0.0,0.0,0,0,0,1,0,2,0
9.0,BAT,Virat Kohli,IND,3891.0,Edgbaston,96,78,0,123.07692307692308,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3891.0,Edgbaston,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,3894.0,Kennington Oval,5,9,1,55.55555555555556,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3895.0,"Queen's Park Oval, Port of Spain",32,47,0,68.08510638297872,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3896.0,"Queen's Park Oval, Port of Spain",87,67,1,129.8507462686567,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3898.0,"Sir Vivian Richards Stadium, North Sound",11,22,1,50.0,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3902.0,"Sabina Park, Kingston",111,115,0,96.52173913043478,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3902.0,"Sabina Park, Kingston",0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,4150.0,The Rose Bowl,18,34,1,52.94117647058824,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4150.0,The Rose Bowl,0,0,0,0.0,0.0,0,0,0,2,0,0,0
9.0,BAT,Virat Kohli,IND,4155.0,Kennington Oval,82,79,1,103.79746835443038,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4155.0,Kennington Oval,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,4161.0,Old Trafford,77,66,1,116.66666666666669,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4175.0,Old Trafford,72,83,1,86.74698795180723,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4179.0,Edgbaston,66,76,1,86.8421052631579,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4182.0,Edgbaston,26,27,1,96.29629629629628,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4182.0,Edgbaston,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,4187.0,Headingley,34,42,0,80.95238095238095,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4190.0,Old Trafford,1,6,1,16.666666666666664,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4190.0,Old Trafford,0,0,0,0.0,0.0,0,0,0,2,0,0,0
9.0,BAT,Virat Kohli,IND,4197.0,"Queen's Park Oval, Trinidad",120,131,1,91.6030534351145,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4197.0,"Queen's Park Oval, Trinidad",0,0,0,0.0,0.0,0,0,0,3,0,0,0
9.0,BAT,Virat Kohli,IND,4199.0,"Queen's Park Oval, Trinidad",114,102,0,111.76470588235294,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4199.0,"Queen's Park Oval, Trinidad",0,0,0,0.0,0.0,0,0,0,2,0,0,0
9.0,BAT,Virat Kohli,IND,4221.0,"MA Chidambaram Stadium, Chepauk",4,4,1,100.0,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4222.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,1,1,0.0,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4222.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,0,0,0.0,0.0,0,0,0,2,0,0,0
9.0,BAT,Virat Kohli,IND,4223.0,Barabati Stadium,85,82,1,103.65853658536584,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4113.0,Arun Jaitley Stadium,20,22,1,90.9090909090909,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4113.0,Arun Jaitley Stadium,0,0,0,0.0,0.0,0,0,0,2,0,0,0
9.0,BAT,Virat Kohli,IND,4106.0,"Vidarbha Cricket Association Stadium, Jamtha",116,122,1,95.08196721311477,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4106.0,"Vidarbha Cricket Association Stadium, Jamtha",0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,4109.0,JSCA International Stadium Complex,123,96,1,128.125,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4231.0,Wankhede Stadium,16,14,1,114.28571428571428,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4232.0,Saurashtra Cricket Association Stadium,78,76,1,102.63157894736842,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4232.0,Saurashtra Cricket Association Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,4233.0,M.Chinnaswamy Stadium,89,92,1,96.7391304347826,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4233.0,M.Chinnaswamy Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,4235.0,Seddon Park,51,68,1,75.0,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4239.0,Eden Park,15,26,1,57.692307692307686,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4243.0,Bay Oval,9,12,1,75.0,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4243.0,Bay Oval,0,0,0,0.0,0.0,0,0,0,2,0,0,0
9.0,BAT,Virat Kohli,IND,4077.0,Sydney Cricket Ground,3,8,1,37.5,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4078.0,Adelaide Oval,104,113,1,92.03539823008848,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4078.0,Adelaide Oval,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,4079.0,Melbourne Cricket Ground,46,62,1,74.19354838709677,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4079.0,Melbourne Cricket Ground,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,4082.0,McLean Park,45,59,1,76.27118644067797,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4085.0,Bay Oval,43,45,1,95.55555555555556,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4088.0,Bay Oval,60,74,1,81.08108108108108,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4088.0,Bay Oval,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,4102.0,"Rajiv Gandhi International Stadium, Uppal",44,46,1,95.65217391304348,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4102.0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0.0,0.0,0,0,0,2,0,0,0
9.0,BAT,Virat Kohli,IND,4062.0,Maharashtra Cricket Association Stadium,107,120,1,89.16666666666667,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4064.0,Greenfield International Stadium,33,30,0,110.0,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4064.0,Greenfield International Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,4014.0,Trent Bridge,75,83,1,90.36144578313254,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4014.0,Trent Bridge,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,4016.0,Lord's,45,58,1,77.58620689655173,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4018.0,Headingley,71,72,1,98.61111111111111,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3969.0,Kingsmead,112,120,1,93.33333333333331,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3969.0,Kingsmead,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,3970.0,SuperSport Park,46,51,0,90.19607843137256,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3971.0,Newlands,160,165,0,96.96969696969695,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3971.0,Newlands,0,0,0,0.0,0.0,0,0,0,2,0,0,0
9.0,BAT,Virat Kohli,IND,3973.0,The Wanderers Stadium,75,84,1,89.28571428571429,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3976.0,St George's Park,36,54,1,66.66666666666666,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3976.0,St George's Park,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,3978.0,SuperSport Park,129,98,0,131.6326530612245,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3978.0,SuperSport Park,0,0,0,0.0,0.0,0,0,0,2,0,0,0
9.0,BAT,Virat Kohli,IND,3905.0,Rangiri Dambulla International Stadium,82,70,0,117.14285714285715,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3906.0,Pallekele International Cricket Stadium,4,2,1,200.0,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3906.0,Pallekele International Cricket Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,3907.0,Pallekele International Cricket Stadium,3,12,1,25.0,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3908.0,"R.Premadasa Stadium, Khettarama",131,98,1,133.67346938775512,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3908.0,"R.Premadasa Stadium, Khettarama",0,0,0,0.0,6.0,12,12,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3909.0,"R.Premadasa Stadium, Khettarama",110,118,0,93.22033898305084,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3909.0,"R.Premadasa Stadium, Khettarama",0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,3910.0,"MA Chidambaram Stadium, Chepauk",0,4,1,0.0,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3912.0,Eden Gardens,92,109,1,84.40366972477065,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3914.0,Holkar Cricket Stadium,28,35,1,80.0,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3917.0,M.Chinnaswamy Stadium,21,21,1,100.0,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3917.0,M.Chinnaswamy Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,3919.0,"Vidarbha Cricket Association Stadium, Jamtha",39,56,1,69.64285714285714,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3928.0,Wankhede Stadium,121,129,1,93.7984496124031,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3931.0,Maharashtra Cricket Association Stadium,29,29,1,100.0,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,3931.0,Maharashtra Cricket Association Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,3932.0,Green Park,113,108,1,104.62962962962963,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4056.0,Barsapara Cricket Stadium,140,108,1,129.62962962962962,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4059.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,157,131,0,119.84732824427482,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4059.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,4266.0,Sydney Cricket Ground,89,87,1,102.29885057471265,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4266.0,Sydney Cricket Ground,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,4267.0,Manuka Oval,63,78,1,80.76923076923077,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4281.0,Maharashtra Cricket Association Stadium,56,60,1,93.33333333333331,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4281.0,Maharashtra Cricket Association Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,4283.0,Maharashtra Cricket Association Stadium,66,80,1,82.5,0.0,0,0,0,0,0,0,0
9.0,BAT,Virat Kohli,IND,4283.0,Maharashtra Cricket Association Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0
9.0,BAT,Virat Kohli,IND,4111.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",7,6,1,116.66666666666669,0.0,0,0,0,0,0,0,0
