Credits,Player Type,Player Name,Team_x,Unnamed: 0,MatchID,Stadium,Runs,FBalls,Dismissals,StrikeRate,Economy,Runs Conceded,Balls Bowled,Wickets,Catches,Stumpings,RunOuts,Extras,Fours,Sixes,Overs,Maidens,Score
8.0,ALL,Ravindra Jadeja,IND,102604,3724.0,"Brisbane Cricket Ground, Woolloongabba",0,0,0,0.0,5.777777777777778,52,54,1,0,0,0,2,0,0,9,0,26
8.0,ALL,Ravindra Jadeja,IND,102623,3725.0,Melbourne Cricket Ground,6,6,0,100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6
8.0,ALL,Ravindra Jadeja,IND,102644,3725.0,Melbourne Cricket Ground,0,0,0,0.0,4.918032786885246,50,61,2,0,0,0,2,0,0,10,0,53
8.0,ALL,Ravindra Jadeja,IND,102665,3726.0,Manuka Oval,20,28,0,71.42857142857143,0.0,0,0,0,0,0,0,0,1,0,0,0,21
8.0,ALL,Ravindra Jadeja,IND,102676,3726.0,Manuka Oval,0,0,0,0.0,5.016393442622951,51,61,0,0,0,0,1,0,0,10,0,1
8.0,ALL,Ravindra Jadeja,IND,102713,3727.0,Sydney Cricket Ground,0,0,0,0.0,4.524590163934426,46,61,0,0,0,0,1,0,0,10,0,3
8.0,ALL,Ravindra Jadeja,IND,102725,3727.0,Sydney Cricket Ground,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.0,WK,Rishabh Pant,IND,12309,4179.0,Edgbaston,16,30,1,53.333333333333336,0.0,0,0,0,0,0,0,0,4,0,0,0,16
7.0,WK,Rishabh Pant,IND,12325,4179.0,Edgbaston,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.0,WK,Rishabh Pant,IND,12373,4182.0,Edgbaston,18,43,1,41.86046511627907,0.0,0,0,0,0,0,0,0,6,1,0,0,20
7.0,WK,Rishabh Pant,IND,12507,4187.0,Headingley,0,4,1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1
7.0,WK,Rishabh Pant,IND,12578,4190.0,Old Trafford,16,59,1,27.11864406779661,0.0,0,0,0,0,0,0,0,4,0,0,0,14
7.0,WK,Rishabh Pant,IND,14664,4056.0,Barsapara Cricket Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.0,WK,Rishabh Pant,IND,14671,4059.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,9,14,1,64.28571428571429,0.0,0,0,0,0,0,0,0,2,0,0,0,9
7.0,WK,Rishabh Pant,IND,14695,4059.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.0,WK,Rishabh Pant,IND,14714,4062.0,Maharashtra Cricket Association Stadium,6,19,1,31.57894736842105,0.0,0,0,0,0,0,0,0,3,1,0,0,5
7.0,WK,Rishabh Pant,IND,14735,4062.0,Maharashtra Cricket Association Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.0,WK,Rishabh Pant,IND,15546,4111.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",14,24,1,58.333333333333336,0.0,0,0,0,0,0,0,0,4,1,0,0,16
7.0,WK,Rishabh Pant,IND,15593,4113.0,Arun Jaitley Stadium,6,16,1,37.5,0.0,0,0,0,0,0,0,0,1,1,0,0,3
7.0,WK,Rishabh Pant,IND,15614,4113.0,Arun Jaitley Stadium,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
7.0,WK,Rishabh Pant,IND,17164,4221.0,"MA Chidambaram Stadium, Chepauk",37,76,1,48.68421052631579,0.0,0,0,0,0,0,0,0,7,1,0,0,40
7.0,WK,Rishabh Pant,IND,17195,4222.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,3,16,1,18.75,0.0,0,0,0,0,0,0,0,3,4,0,0,8
7.0,WK,Rishabh Pant,IND,17226,4222.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,0,0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,17
7.0,WK,Rishabh Pant,IND,17240,4223.0,Barabati Stadium,3,6,1,50.0,0.0,0,0,0,0,0,0,0,1,0,0,0,4
7.0,WK,Rishabh Pant,IND,17265,4231.0,Wankhede Stadium,14,35,1,40.0,0.0,0,0,0,0,0,0,0,2,1,0,0,12
7.0,WK,Rishabh Pant,IND,17642,4197.0,"Queen's Park Oval, Trinidad",12,35,1,34.285714285714285,0.0,0,0,0,0,0,0,0,2,0,0,0,8
7.0,WK,Rishabh Pant,IND,17687,4199.0,"Queen's Park Oval, Trinidad",0,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
7.0,WK,Rishabh Pant,IND,17705,4199.0,"Queen's Park Oval, Trinidad",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.0,WK,Rishabh Pant,IND,20518,4283.0,Maharashtra Cricket Association Stadium,23,43,1,53.48837209302325,0.0,0,0,0,0,0,0,0,3,7,0,0,36
7.0,WK,Rishabh Pant,IND,20543,4283.0,Maharashtra Cricket Association Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.0,WK,Rishabh Pant,IND,20548,4284.0,Maharashtra Cricket Association Stadium,34,63,1,53.96825396825397,0.0,0,0,0,0,0,0,0,5,4,0,0,43
7.0,WK,Rishabh Pant,IND,25031,4424.0,"Kennington Oval, London",0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0,25
7.0,WK,Rishabh Pant,IND,25047,4428.0,"Lord's, London",0,5,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
7.0,WK,Rishabh Pant,IND,25088,4433.0,"Old Trafford, Manchester",49,114,0,42.98245614035088,0.0,0,0,0,0,0,0,0,16,2,0,0,63
7.0,WK,Rishabh Pant,IND,25108,4433.0,"Old Trafford, Manchester",0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
7.0,WK,Rishabh Pant,IND,25241,4344.0,"Boland Park, Paarl",12,23,1,52.17391304347826,0.0,0,0,0,0,0,0,0,1,0,0,0,9
7.0,WK,Rishabh Pant,IND,25259,4344.0,"Boland Park, Paarl",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.0,WK,Rishabh Pant,IND,25268,4346.0,"Boland Park, Paarl",33,71,1,46.478873239436616,0.0,0,0,0,0,0,0,0,10,2,0,0,41
7.0,WK,Rishabh Pant,IND,25309,4349.0,"Newlands, Cape Town",0,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
7.0,WK,Rishabh Pant,IND,25329,4349.0,"Newlands, Cape Town",0,0,0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,13
7.0,WK,Rishabh Pant,IND,25744,4353.0,"Narendra Modi Stadium, Ahmedabad",3,9,1,33.33333333333333,0.0,0,0,0,0,0,0,0,2,0,0,0,5
7.0,WK,Rishabh Pant,IND,25758,4353.0,"Narendra Modi Stadium, Ahmedabad",0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0,25
7.0,WK,Rishabh Pant,IND,25763,4355.0,"Narendra Modi Stadium, Ahmedabad",6,35,1,17.142857142857142,0.0,0,0,0,0,0,0,0,3,0,0,0,3
7.0,WK,Rishabh Pant,IND,25801,4355.0,"Narendra Modi Stadium, Ahmedabad",0,0,0,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0,33
7.0,WK,Rishabh Pant,IND,25810,4356.0,"Narendra Modi Stadium, Ahmedabad",26,56,1,46.42857142857143,0.0,0,0,0,0,0,0,0,6,1,0,0,28
7.0,WK,Rishabh Pant,IND,25847,4356.0,"Narendra Modi Stadium, Ahmedabad",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
7.0,WK,Rishabh Pant,IND,30766,4483.0,"Eden Park, Auckland",7,23,1,30.434782608695656,0.0,0,0,0,0,0,0,0,2,0,0,0,3
7.0,WK,Rishabh Pant,IND,30790,4483.0,"Eden Park, Auckland",0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
7.0,WK,Rishabh Pant,IND,30804,4489.0,"Hagley Oval, Christchurch",2,16,1,12.5,0.0,0,0,0,0,0,0,0,2,0,0,0,-2
7.0,WK,Rishabh Pant,IND,45774,4754.0,"R Premadasa Stadium, Colombo",2,9,1,22.22222222222222,0.0,0,0,0,0,0,0,0,1,0,0,0,3
7.0,WK,Rishabh Pant,IND,45792,4754.0,"R Premadasa Stadium, Colombo",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BAT,Rohit Sharma,IND,955,3878.0,Edgbaston,51,119,1,42.85714285714285,0.0,0,0,0,0,0,0,0,7,2,0,0,60
9.0,BAT,Rohit Sharma,IND,1091,3882.0,Kennington Oval,36,79,1,45.56962025316456,0.0,0,0,0,0,0,0,0,6,3,0,0,42
9.0,BAT,Rohit Sharma,IND,1211,3886.0,Kennington Oval,2,20,1,10.0,0.0,0,0,0,0,0,0,0,1,1,0,0,-1
9.0,BAT,Rohit Sharma,IND,1319,3891.0,Edgbaston,57,129,0,44.18604651162791,0.0,0,0,0,0,0,0,0,15,1,0,0,72
9.0,BAT,Rohit Sharma,IND,1346,3894.0,Kennington Oval,0,3,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
9.0,BAT,Rohit Sharma,IND,1822,3796.0,Himachal Pradesh Cricket Association Stadium,4,27,1,14.814814814814811,0.0,0,0,0,0,0,0,0,1,1,0,0,1
9.0,BAT,Rohit Sharma,IND,1839,3796.0,Himachal Pradesh Cricket Association Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BAT,Rohit Sharma,IND,1859,3797.0,Feroz Shah Kotla,5,27,1,18.51851851851852,0.0,0,0,0,0,0,0,0,1,1,0,0,2
9.0,BAT,Rohit Sharma,IND,1882,3797.0,Feroz Shah Kotla,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BAT,Rohit Sharma,IND,1901,3798.0,"Punjab Cricket Association Stadium, Mohali",5,21,1,23.809523809523807,0.0,0,0,0,0,0,0,0,2,0,0,0,1
9.0,BAT,Rohit Sharma,IND,1934,3799.0,JSCA International Stadium Complex,3,19,1,15.789473684210526,0.0,0,0,0,0,0,0,0,2,0,0,0,-1
9.0,BAT,Rohit Sharma,IND,1959,3799.0,JSCA International Stadium Complex,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BAT,Rohit Sharma,IND,1967,3780.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,32,65,1,49.23076923076923,0.0,0,0,0,0,0,0,0,5,3,0,0,37
9.0,BAT,Rohit Sharma,IND,6660,3905.0,Rangiri Dambulla International Stadium,4,13,1,30.76923076923077,0.0,0,0,0,0,0,0,0,0,0,0,0,-2
9.0,BAT,Rohit Sharma,IND,6689,3906.0,Pallekele International Cricket Stadium,16,50,1,32.0,0.0,0,0,0,0,0,0,0,5,3,0,0,21
9.0,BAT,Rohit Sharma,IND,6713,3906.0,Pallekele International Cricket Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BAT,Rohit Sharma,IND,6728,3907.0,Pallekele International Cricket Stadium,48,145,0,33.10344827586207,0.0,0,0,0,0,0,0,0,16,2,0,0,62
9.0,BAT,Rohit Sharma,IND,6746,3907.0,Pallekele International Cricket Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BAT,Rohit Sharma,IND,6751,3908.0,"R.Premadasa Stadium, Khettarama",42,89,1,47.19101123595505,0.0,0,0,0,0,0,0,0,11,3,0,0,53
9.0,BAT,Rohit Sharma,IND,6801,3909.0,"R.Premadasa Stadium, Khettarama",12,20,1,60.0,0.0,0,0,0,0,0,0,0,1,0,0,0,9
9.0,BAT,Rohit Sharma,IND,7319,3910.0,"MA Chidambaram Stadium, Chepauk",16,44,1,36.36363636363637,0.0,0,0,0,0,0,0,0,3,0,0,0,13
9.0,BAT,Rohit Sharma,IND,7359,3912.0,Eden Gardens,3,14,1,21.428571428571427,0.0,0,0,0,0,0,0,0,1,0,0,0,-2
9.0,BAT,Rohit Sharma,IND,7408,3914.0,Holkar Cricket Stadium,23,63,1,36.507936507936506,0.0,0,0,0,0,0,0,0,6,4,0,0,31
9.0,BAT,Rohit Sharma,IND,7441,3917.0,M.Chinnaswamy Stadium,31,55,1,56.36363636363636,0.0,0,0,0,0,0,0,0,1,5,0,0,38
9.0,BAT,Rohit Sharma,IND,7481,3919.0,"Vidarbha Cricket Association Stadium, Jamtha",51,109,1,46.78899082568808,0.0,0,0,0,0,0,0,0,11,5,0,0,70
9.0,BAT,Rohit Sharma,IND,7710,4014.0,Trent Bridge,53,115,0,46.08695652173913,0.0,0,0,0,0,0,0,0,15,4,0,0,74
9.0,BAT,Rohit Sharma,IND,7744,4016.0,Lord's,7,29,1,24.13793103448276,0.0,0,0,0,0,0,0,0,2,0,0,0,3
9.0,BAT,Rohit Sharma,IND,7770,4016.0,Lord's,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BAT,Rohit Sharma,IND,7773,4018.0,Headingley,2,18,1,11.11111111111111,0.0,0,0,0,0,0,0,0,0,0,0,0,-4
9.0,BAT,Rohit Sharma,IND,7803,3928.0,Wankhede Stadium,8,18,1,44.44444444444444,0.0,0,0,0,0,0,0,0,0,2,0,0,6
9.0,BAT,Rohit Sharma,IND,7848,3931.0,Maharashtra Cricket Association Stadium,3,19,1,15.789473684210526,0.0,0,0,0,0,0,0,0,1,0,0,0,-2
9.0,BAT,Rohit Sharma,IND,7873,3932.0,Green Park,63,139,1,45.32374100719424,0.0,0,0,0,0,0,0,0,18,2,0,0,83
9.0,BAT,Rohit Sharma,IND,8088,3969.0,Kingsmead,6,31,1,19.35483870967742,0.0,0,0,0,0,0,0,0,2,1,0,0,4
9.0,BAT,Rohit Sharma,IND,8123,3970.0,SuperSport Park,1,19,1,5.263157894736842,0.0,0,0,0,0,0,0,0,2,1,0,0,-1
9.0,BAT,Rohit Sharma,IND,8142,3971.0,Newlands,0,6,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
9.0,BAT,Rohit Sharma,IND,8179,3973.0,The Wanderers Stadium,1,14,1,7.142857142857142,0.0,0,0,0,0,0,0,0,1,0,0,0,-4
9.0,BAT,Rohit Sharma,IND,8211,3973.0,The Wanderers Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BAT,Rohit Sharma,IND,8213,3976.0,St George's Park,47,128,1,36.71875,0.0,0,0,0,0,0,0,0,11,4,0,0,60
9.0,BAT,Rohit Sharma,IND,8247,3976.0,St George's Park,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BAT,Rohit Sharma,IND,8263,3978.0,SuperSport Park,3,13,1,23.07692307692308,0.0,0,0,0,0,0,0,0,3,0,0,0,0
9.0,BAT,Rohit Sharma,IND,8284,3939.0,Himachal Pradesh Cricket Association Stadium,2,13,1,15.384615384615383,0.0,0,0,0,0,0,0,0,0,0,0,0,-4
9.0,BAT,Rohit Sharma,IND,8314,3941.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",84,158,0,53.16455696202531,0.0,0,0,0,0,0,0,0,13,12,0,0,121
9.0,BAT,Rohit Sharma,IND,8348,3941.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BAT,Rohit Sharma,IND,8360,3942.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,14,1,7.142857142857142,0.0,0,0,0,0,0,0,0,0,1,0,0,-3
9.0,BAT,Rohit Sharma,IND,8377,3942.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BAT,Rohit Sharma,IND,11549,4150.0,The Rose Bowl,58,146,0,39.72602739726028,0.0,0,0,0,0,0,0,0,13,2,0,0,73
9.0,BAT,Rohit Sharma,IND,11565,4150.0,The Rose Bowl,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BAT,Rohit Sharma,IND,11695,4155.0,Kennington Oval,39,70,1,55.71428571428572,0.0,0,0,0,0,0,0,0,3,1,0,0,40
9.0,BAT,Rohit Sharma,IND,11859,4161.0,Old Trafford,66,115,1,57.391304347826086,0.0,0,0,0,0,0,0,0,14,3,0,0,86
9.0,BAT,Rohit Sharma,IND,12186,4175.0,Old Trafford,8,24,1,33.33333333333333,0.0,0,0,0,0,0,0,0,1,1,0,0,5
9.0,BAT,Rohit Sharma,IND,12224,4175.0,Old Trafford,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BAT,Rohit Sharma,IND,12307,4179.0,Edgbaston,42,111,1,37.83783783783784,0.0,0,0,0,0,0,0,0,15,0,0,0,51
9.0,BAT,Rohit Sharma,IND,12328,4179.0,Edgbaston,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BAT,Rohit Sharma,IND,12371,4182.0,Edgbaston,46,94,1,48.93617021276596,0.0,0,0,0,0,0,0,0,7,5,0,0,57
9.0,BAT,Rohit Sharma,IND,12505,4187.0,Headingley,35,95,1,36.84210526315789,0.0,0,0,0,0,0,0,0,14,2,0,0,47
9.0,BAT,Rohit Sharma,IND,12521,4187.0,Headingley,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BAT,Rohit Sharma,IND,12576,4190.0,Old Trafford,1,4,1,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1
9.0,BAT,Rohit Sharma,IND,12903,4077.0,Sydney Cricket Ground,57,130,1,43.84615384615385,0.0,0,0,0,0,0,0,0,10,6,0,0,77
9.0,BAT,Rohit Sharma,IND,12925,4077.0,Sydney Cricket Ground,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BAT,Rohit Sharma,IND,12943,4078.0,Adelaide Oval,23,52,1,44.230769230769226,0.0,0,0,0,0,0,0,0,2,2,0,0,23
9.0,BAT,Rohit Sharma,IND,12980,4079.0,Melbourne Cricket Ground,5,17,1,29.411764705882355,0.0,0,0,0,0,0,0,0,1,0,0,0,0
9.0,BAT,Rohit Sharma,IND,12999,4079.0,Melbourne Cricket Ground,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BAT,Rohit Sharma,IND,13397,4039.0,Dubai International Cricket Stadium,7,22,1,31.818181818181817,0.0,0,0,0,0,0,0,0,4,0,0,0,5
9.0,BAT,Rohit Sharma,IND,13434,4039.0,Dubai International Cricket Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BAT,Rohit Sharma,IND,13448,4040.0,Dubai International Cricket Stadium,10,39,1,25.64102564102564,0.0,0,0,0,0,0,0,0,6,3,0,0,16
9.0,BAT,Rohit Sharma,IND,13483,4042.0,Dubai International Cricket Stadium,45,104,0,43.26923076923077,0.0,0,0,0,0,0,0,0,5,3,0,0,50
9.0,BAT,Rohit Sharma,IND,13514,4044.0,Dubai International Cricket Stadium,59,119,0,49.57983193277311,0.0,0,0,0,0,0,0,0,7,4,0,0,72
9.0,BAT,Rohit Sharma,IND,13529,4044.0,Dubai International Cricket Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BAT,Rohit Sharma,IND,13583,4048.0,Dubai International Cricket Stadium,18,55,1,32.72727272727273,0.0,0,0,0,0,0,0,0,3,3,0,0,21
9.0,BAT,Rohit Sharma,IND,13829,4082.0,McLean Park,7,24,1,29.166666666666668,0.0,0,0,0,0,0,0,0,1,0,0,0,2
9.0,BAT,Rohit Sharma,IND,13847,4082.0,McLean Park,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BAT,Rohit Sharma,IND,13850,4085.0,Bay Oval,33,101,1,32.67326732673268,0.0,0,0,0,0,0,0,0,9,3,0,0,42
9.0,BAT,Rohit Sharma,IND,13899,4088.0,Bay Oval,38,81,1,46.913580246913575,0.0,0,0,0,0,0,0,0,3,2,0,0,39
9.0,BAT,Rohit Sharma,IND,13915,4088.0,Bay Oval,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BAT,Rohit Sharma,IND,13924,4091.0,Seddon Park,7,25,1,28.000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,1
9.0,BAT,Rohit Sharma,IND,13954,4092.0,Westpac Stadium,2,16,1,12.5,0.0,0,0,0,0,0,0,0,0,0,0,0,-4
9.0,BAT,Rohit Sharma,IND,14647,4056.0,Barsapara Cricket Stadium,44,118,0,37.28813559322034,0.0,0,0,0,0,0,0,0,15,8,0,0,69
9.0,BAT,Rohit Sharma,IND,14666,4059.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,8,1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1
9.0,BAT,Rohit Sharma,IND,14697,4059.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BAT,Rohit Sharma,IND,14710,4062.0,Maharashtra Cricket Association Stadium,0,9,1,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,2
9.0,BAT,Rohit Sharma,IND,14733,4062.0,Maharashtra Cricket Association Stadium,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,13
9.0,BAT,Rohit Sharma,IND,14740,4063.0,Brabourne Stadium,58,143,1,40.55944055944056,0.0,0,0,0,0,0,0,0,20,4,0,0,84
9.0,BAT,Rohit Sharma,IND,14774,4063.0,Brabourne Stadium,0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0,25
9.0,BAT,Rohit Sharma,IND,14787,4064.0,Greenfield International Stadium,19,56,0,33.92857142857143,0.0,0,0,0,0,0,0,0,5,4,0,0,26
9.0,BAT,Rohit Sharma,IND,15443,4102.0,"Rajiv Gandhi International Stadium, Uppal",17,66,1,25.75757575757576,0.0,0,0,0,0,0,0,0,5,0,0,0,16
9.0,BAT,Rohit Sharma,IND,15466,4106.0,"Vidarbha Cricket Association Stadium, Jamtha",0,6,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
9.0,BAT,Rohit Sharma,IND,15514,4109.0,JSCA International Stadium Complex,0,14,1,0.0,0.0,0,0,0,0,0,0,0,2,1,0,0,-2
9.0,BAT,Rohit Sharma,IND,15542,4111.0,"Punjab Cricket Association IS Bindra Stadium, Mohali",55,92,1,59.78260869565217,0.0,0,0,0,0,0,0,0,7,2,0,0,66
9.0,BAT,Rohit Sharma,IND,15590,4113.0,Arun Jaitley Stadium,40,90,1,44.44444444444444,0.0,0,0,0,0,0,0,0,4,0,0,0,38
9.0,BAT,Rohit Sharma,IND,17160,4221.0,"MA Chidambaram Stadium, Chepauk",12,57,1,21.052631578947366,0.0,0,0,0,0,0,0,0,6,0,0,0,12
9.0,BAT,Rohit Sharma,IND,17191,4222.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,61,141,1,43.26241134751773,0.0,0,0,0,0,0,0,0,17,5,0,0,86
9.0,BAT,Rohit Sharma,IND,17236,4223.0,Barabati Stadium,25,63,1,39.68253968253968,0.0,0,0,0,0,0,0,0,8,1,0,0,29
9.0,BAT,Rohit Sharma,IND,17260,4231.0,Wankhede Stadium,2,16,1,12.5,0.0,0,0,0,0,0,0,0,2,0,0,0,-2
9.0,BAT,Rohit Sharma,IND,17287,4232.0,Saurashtra Cricket Association Stadium,18,46,1,39.130434782608695,0.0,0,0,0,0,0,0,0,6,0,0,0,18
9.0,BAT,Rohit Sharma,IND,17334,4233.0,M.Chinnaswamy Stadium,51,129,1,39.53488372093023,0.0,0,0,0,0,0,0,0,8,6,0,0,69
9.0,BAT,Rohit Sharma,IND,17641,4197.0,"Queen's Park Oval, Trinidad",10,34,1,29.411764705882355,0.0,0,0,0,0,0,0,0,2,0,0,0,6
9.0,BAT,Rohit Sharma,IND,17684,4199.0,"Queen's Park Oval, Trinidad",2,6,1,33.33333333333333,0.0,0,0,0,0,0,0,0,2,0,0,0,4
9.0,BAT,Rohit Sharma,IND,20474,4281.0,Maharashtra Cricket Association Stadium,12,42,1,28.57142857142857,0.0,0,0,0,0,0,0,0,4,0,0,0,10
9.0,BAT,Rohit Sharma,IND,20514,4283.0,Maharashtra Cricket Association Stadium,5,25,1,20.0,0.0,0,0,0,0,0,0,0,5,0,0,0,4
9.0,BAT,Rohit Sharma,IND,20545,4284.0,Maharashtra Cricket Association Stadium,13,38,1,34.21052631578947,0.0,0,0,0,0,0,0,0,6,0,0,0,13
9.0,BAT,Rohit Sharma,IND,20584,4284.0,Maharashtra Cricket Association Stadium,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BAT,Rohit Sharma,IND,25018,4424.0,"Kennington Oval, London",18,59,0,30.508474576271187,0.0,0,0,0,0,0,0,0,7,5,0,0,29
9.0,BAT,Rohit Sharma,IND,25044,4428.0,"Lord's, London",0,10,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,-6
9.0,BAT,Rohit Sharma,IND,25085,4433.0,"Old Trafford, Manchester",1,18,1,5.555555555555555,0.0,0,0,0,0,0,0,0,4,0,0,0,-1
9.0,BAT,Rohit Sharma,IND,25107,4433.0,"Old Trafford, Manchester",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BAT,Rohit Sharma,IND,25741,4353.0,"Narendra Modi Stadium, Ahmedabad",14,53,1,26.41509433962264,0.0,0,0,0,0,0,0,0,10,1,0,0,20
9.0,BAT,Rohit Sharma,IND,25762,4355.0,"Narendra Modi Stadium, Ahmedabad",5,8,1,62.5,0.0,0,0,0,0,0,0,0,0,0,0,0,5
9.0,BAT,Rohit Sharma,IND,25803,4355.0,"Narendra Modi Stadium, Ahmedabad",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BAT,Rohit Sharma,IND,25806,4356.0,"Narendra Modi Stadium, Ahmedabad",1,16,1,6.25,0.0,0,0,0,0,0,0,0,3,0,0,0,-2
9.0,BAT,Rohit Sharma,IND,25846,4356.0,"Narendra Modi Stadium, Ahmedabad",0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0,25
9.0,BAT,Rohit Sharma,IND,32776,4493.0,"Shere Bangla National Stadium, Mirpur",5,33,1,15.151515151515152,0.0,0,0,0,0,0,0,0,4,1,0,0,5
9.0,BAT,Rohit Sharma,IND,32815,4493.0,"Shere Bangla National Stadium, Mirpur",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BAT,Rohit Sharma,IND,32837,4496.0,"Shere Bangla National Stadium, Mirpur",9,29,0,31.03448275862069,0.0,0,0,0,0,0,0,0,3,5,0,0,16
9.0,BAT,Rohit Sharma,IND,33951,4501.0,"Barsapara Cricket Stadium, Guwahati",29,68,1,42.64705882352941,0.0,0,0,0,0,0,0,0,9,3,0,0,38
9.0,BAT,Rohit Sharma,IND,33991,4501.0,"Barsapara Cricket Stadium, Guwahati",0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5
9.0,BAT,Rohit Sharma,IND,34003,4503.0,"Eden Gardens, Kolkata",3,22,1,13.636363636363637,0.0,0,0,0,0,0,0,0,2,1,0,0,1
